held_out_identity,subj,metric,time_ms,beta_uV
F_1,s10,G,400.0,-0.45382286256243554
F_1,s10,G,420.0,-0.3140918640189994
F_1,s10,G,440.0,0.014518632324776015
F_1,s10,G,460.0,-0.10900510317250656
F_1,s10,G,480.0,-0.3142568022625226
F_1,s10,G,500.0,-0.07602821338793615
F_1,s10,G,520.0,-0.06322026333593535
F_1,s10,G,540.0,-0.19560549893217788
F_1,s10,G,560.0,-0.2482678326956806
F_1,s10,G,580.0,-0.07785928718340543
F_1,s10,G,600.0,-0.09719075095400156
F_1,s10,G,620.0,-0.3514274855630558
F_1,s10,G,640.0,-0.2953249601085725
F_1,s10,G,660.0,0.1374937314035524
F_1,s10,G,680.0,0.20937546461165668
F_1,s10,G,700.0,0.018580183350201118
F_1,s10,G,720.0,0.000573951878000703
F_1,s10,G,740.0,0.039003078321441786
F_1,s10,G,760.0,-0.10571172829795333
F_1,s10,G,780.0,-0.1803673698346176
F_1,s10,G,800.0,-0.1170327582637144
F_1,s10,G,820.0,-0.0214379041252305
F_1,s10,G,840.0,-0.0373861158042286
F_1,s10,G,860.0,-0.2094291249969213
F_1,s10,G,880.0,-0.2497409626099425
F_1,s10,G,900.0,-0.19160147322286725
F_1,s10,G,920.0,-0.13980495209742244
F_1,s10,G,940.0,-0.1050764535224898
F_1,s10,G,960.0,-0.2405805872226413
F_1,s10,G,980.0,-0.185504171926713
F_1,s10,A,0.0,-0.24954974517412704
F_1,s10,A,20.0,-0.2799356232764272
F_1,s10,A,40.0,-0.2776461772440353
F_1,s10,A,60.0,-0.25604943468560937
F_1,s10,A,80.0,-0.15798594192396026
F_1,s10,A,100.0,-0.17604711268912118
F_1,s10,A,120.0,-0.3105716340641147
F_1,s10,A,140.0,-0.3312247678868232
F_1,s10,A,160.0,-0.3589872109347766
F_1,s10,A,180.0,-0.20972339238227256
F_1,s10,A,200.0,-0.28942094600255536
F_1,s10,A,220.0,-0.21923366521821452
F_1,s10,A,240.0,-0.026739142670007647
F_1,s10,A,260.0,0.029402543925342823
F_1,s10,A,280.0,-0.015462982057460191
F_1,s10,A,300.0,-0.138111366211978
F_1,s10,A,320.0,-0.15116370893784084
F_1,s10,A,340.0,-0.27544853245559353
F_1,s10,A,360.0,-0.2671933566723617
F_1,s10,A,380.0,-0.2571933882523768
F_1,s10,A,400.0,-0.3379217039255529
F_1,s10,A,420.0,-0.3106939359952516
F_1,s10,A,440.0,-0.2840724963229024
F_1,s10,A,460.0,-0.1615549284948068
F_1,s10,A,480.0,-0.08803983874842605
F_1,s10,A,500.0,-0.06957308257589397
