analysis,n_participants,participants,metric,cluster_start_ms,cluster_end_ms,cluster_mass_abs_t,joint_familywise_p,peak_time_ms,peak_t,n_permutations,seed
LOPO_s17,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,G_new,440.0,580.0,22.848104574449778,0.050994900509949,460.0,3.3574841451573643,10000,20260933
LOPO_s17,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,40.0,80.0,6.963055458686653,0.35306469353064696,80.0,2.5347347944310865,10000,20260933
LOPO_s17,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,540.0,540.0,2.1206995603298786,0.8454154584541546,540.0,-2.1206995603298786,10000,20260933
LOPO_s17,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,580.0,580.0,2.507952092808188,0.6934306569343066,580.0,-2.507952092808188,10000,20260933
LOPO_s17,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,900.0,980.0,13.350008251323096,0.14308569143085692,940.0,-3.1289414217877725,10000,20260933
LOPO_s18,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,G_new,360.0,360.0,2.415909330333552,0.7526247375262474,360.0,2.415909330333552,10000,20260934
LOPO_s18,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,G_new,440.0,560.0,17.964401336129274,0.07989201079892011,460.0,3.017176887310905,10000,20260934
LOPO_s18,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,40.0,80.0,7.2701633405043875,0.33196680331966805,80.0,2.5429278882866053,10000,20260934
LOPO_s18,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,580.0,580.0,2.519663519044944,0.7238276172382762,580.0,-2.519663519044944,10000,20260934
LOPO_s18,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,900.0,980.0,12.615760344591772,0.1496850314968503,940.0,-2.9735651034773793,10000,20260934
LOPO_s19,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,G_new,340.0,380.0,7.775051498750241,0.30246975302469753,360.0,2.927727663539659,10000,20260935
LOPO_s19,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,G_new,420.0,560.0,23.28033176435047,0.052094790520947905,440.0,3.6239063650619836,10000,20260935
LOPO_s19,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,40.0,80.0,7.2395337058374185,0.3384661533846615,80.0,2.5650474691865814,10000,20260935
LOPO_s19,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,540.0,580.0,7.421969152458619,0.3257674232576742,580.0,-2.9088034597111,10000,20260935
LOPO_s19,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,940.0,980.0,8.52025505194636,0.26977302269773024,940.0,-3.0347038500126677,10000,20260935
LOPO_s20,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,G_new,340.0,380.0,7.095595916678036,0.34726527347265274,360.0,2.603956143805903,10000,20260936
LOPO_s20,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,G_new,420.0,580.0,23.121594113176574,0.045295470452954706,460.0,3.1518959925563896,10000,20260936
LOPO_s20,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,40.0,100.0,11.905601424373604,0.16998300169983002,80.0,3.5025999088853914,10000,20260936
LOPO_s20,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,580.0,580.0,2.272777252038169,0.7897210278972103,580.0,-2.272777252038169,10000,20260936
LOPO_s20,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,940.0,980.0,9.140010284203264,0.24327567243275672,940.0,-3.1621352538406446,10000,20260936
LOPO_s20,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30,I,340.0,340.0,2.2830718666832293,0.7841215878412159,340.0,-2.2830718666832293,10000,20260936
LOPO_s21,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s22;s23;s24;s25;s26;s27;s28;s29;s30,G_new,340.0,380.0,7.48800321700779,0.31516848315168483,360.0,2.7078365913667453,10000,20260937
LOPO_s21,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s22;s23;s24;s25;s26;s27;s28;s29;s30,G_new,420.0,580.0,23.58207867170912,0.050994900509949,460.0,3.325608537518117,10000,20260937
LOPO_s21,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,40.0,80.0,6.822349051184928,0.36606339366063395,80.0,2.4435341633192005,10000,20260937
LOPO_s21,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,580.0,580.0,2.461183335816675,0.7144285571442855,580.0,-2.461183335816675,10000,20260937
LOPO_s21,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s22;s23;s24;s25;s26;s27;s28;s29;s30,A2,900.0,980.0,12.65470592969194,0.1606839316068393,940.0,-3.065683133782379,10000,20260937
LOPO_s22,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s23;s24;s25;s26;s27;s28;s29;s30,G_new,340.0,380.0,7.256618057481956,0.32166783321667836,360.0,2.7240096045379776,10000,20260938
LOPO_s22,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s23;s24;s25;s26;s27;s28;s29;s30,G_new,440.0,560.0,19.211414755552944,0.07129287071292871,460.0,3.2650465047022337,10000,20260938
LOPO_s22,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s23;s24;s25;s26;s27;s28;s29;s30,A2,40.0,80.0,7.048310629232427,0.3401659834016598,80.0,2.6307019889126573,10000,20260938
LOPO_s22,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s23;s24;s25;s26;s27;s28;s29;s30,A2,580.0,580.0,2.549249717259006,0.6773322667733227,580.0,-2.549249717259006,10000,20260938
LOPO_s22,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s23;s24;s25;s26;s27;s28;s29;s30,A2,900.0,980.0,13.226423606420102,0.14138586141385862,940.0,-3.117495577011656,10000,20260938
LOPO_s23,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s24;s25;s26;s27;s28;s29;s30,G_new,340.0,380.0,7.356645141459488,0.3341665833416658,360.0,2.7000332588625255,10000,20260939
LOPO_s23,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s24;s25;s26;s27;s28;s29;s30,G_new,440.0,580.0,21.305320543479514,0.07019298070192981,460.0,3.1074210682401042,10000,20260939
LOPO_s23,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s24;s25;s26;s27;s28;s29;s30,A2,40.0,80.0,6.943742781004744,0.3691630836916308,80.0,2.4757377616225806,10000,20260939
LOPO_s23,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s24;s25;s26;s27;s28;s29;s30,A2,580.0,580.0,2.6522260450115103,0.6764323567643236,580.0,-2.6522260450115103,10000,20260939
LOPO_s23,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s24;s25;s26;s27;s28;s29;s30,A2,900.0,980.0,13.166248711223579,0.16048395160483953,940.0,-3.128082711134078,10000,20260939
LOPO_s24,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s25;s26;s27;s28;s29;s30,G_new,340.0,380.0,7.665368955881938,0.30896910308969106,360.0,2.927389958603516,10000,20260940
LOPO_s24,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s25;s26;s27;s28;s29;s30,G_new,420.0,580.0,25.826841787313214,0.0415958404159584,440.0,3.975047301936854,10000,20260940
LOPO_s24,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s25;s26;s27;s28;s29;s30,A2,40.0,80.0,7.20495650056415,0.34226577342265774,80.0,2.5946272386999345,10000,20260940
LOPO_s24,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s25;s26;s27;s28;s29;s30,A2,580.0,580.0,2.3118731849329373,0.7573242675732427,580.0,-2.3118731849329373,10000,20260940
LOPO_s24,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s25;s26;s27;s28;s29;s30,A2,900.0,980.0,12.595358914720997,0.1615838416158384,940.0,-2.974084148813262,10000,20260940
LOPO_s25,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s26;s27;s28;s29;s30,G_new,360.0,380.0,4.559477345939588,0.5689431056894311,360.0,2.4453230541717232,10000,20260941
LOPO_s25,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s26;s27;s28;s29;s30,G_new,420.0,560.0,21.105262816993744,0.0670932906709329,440.0,3.1245991034920886,10000,20260941
LOPO_s25,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s26;s27;s28;s29;s30,A2,40.0,100.0,9.923038736190053,0.22307769223077692,80.0,2.914830140145063,10000,20260941
LOPO_s25,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s26;s27;s28;s29;s30,A2,540.0,540.0,2.080111830156554,0.8583141685831417,540.0,-2.080111830156554,10000,20260941
LOPO_s25,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s26;s27;s28;s29;s30,A2,580.0,580.0,2.393897535162929,0.7191280871912809,580.0,-2.393897535162929,10000,20260941
LOPO_s25,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s26;s27;s28;s29;s30,A2,900.0,980.0,14.606896325464716,0.13258674132586742,940.0,-3.5619665433803496,10000,20260941
LOPO_s26,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s27;s28;s29;s30,G_new,340.0,380.0,6.835700624569595,0.35906409359064095,360.0,2.5214611347758082,10000,20260942
LOPO_s26,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s27;s28;s29;s30,G_new,440.0,580.0,21.875997760889298,0.058194180581941805,460.0,3.1284098371208056,10000,20260942
LOPO_s26,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s27;s28;s29;s30,A2,20.0,80.0,10.446144167545567,0.19978002199780023,40.0,2.7900512172465315,10000,20260942
LOPO_s26,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s27;s28;s29;s30,A2,540.0,540.0,2.28831485130461,0.7615238476152385,540.0,-2.28831485130461,10000,20260942
LOPO_s26,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s27;s28;s29;s30,A2,580.0,580.0,2.7701994452283434,0.6523347665233477,580.0,-2.7701994452283434,10000,20260942
LOPO_s26,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s27;s28;s29;s30,A2,900.0,980.0,12.632489925816401,0.15608439156084392,940.0,-2.9518082667836065,10000,20260942
LOPO_s27,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s28;s29;s30,G_new,340.0,380.0,7.017089265893393,0.35236476352364765,360.0,2.674645833641765,10000,20260943
LOPO_s27,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s28;s29;s30,G_new,420.0,560.0,21.715721578150443,0.055094490550944904,460.0,3.233203549658852,10000,20260943
LOPO_s27,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s28;s29;s30,A2,40.0,80.0,7.034197817467245,0.35066493350664935,80.0,2.5555230897227537,10000,20260943
LOPO_s27,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s28;s29;s30,A2,580.0,580.0,2.477959782468804,0.708929107089291,580.0,-2.477959782468804,10000,20260943
LOPO_s27,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s28;s29;s30,A2,900.0,980.0,14.103833812417829,0.1341865813418658,940.0,-3.2816046044048686,10000,20260943
LOPO_s28,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s29;s30,G_new,340.0,380.0,7.110747024541211,0.3447655234476552,360.0,2.6447908050973368,10000,20260944
LOPO_s28,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s29;s30,G_new,440.0,580.0,21.267667999293543,0.060193980601939805,460.0,3.216549527160008,10000,20260944
LOPO_s28,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s29;s30,A2,40.0,80.0,7.002681833044301,0.3531646835316468,80.0,2.463347901585824,10000,20260944
LOPO_s28,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s29;s30,A2,540.0,540.0,2.1741166240952263,0.8133186681331867,540.0,-2.1741166240952263,10000,20260944
LOPO_s28,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s29;s30,A2,580.0,580.0,2.5410699501473832,0.6819318068193181,580.0,-2.5410699501473832,10000,20260944
LOPO_s28,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s29;s30,A2,900.0,980.0,13.209824047438575,0.1478852114788521,940.0,-3.1371043723575953,10000,20260944
LOPO_s29,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s30,G_new,360.0,360.0,2.582354891763609,0.7027297270272973,360.0,2.582354891763609,10000,20260945
LOPO_s29,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s30,G_new,440.0,560.0,18.099680986350783,0.08089191080891911,460.0,3.06725474670971,10000,20260945
LOPO_s29,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s30,A2,40.0,80.0,7.8920123205028645,0.28747125287471254,80.0,2.7450241388563303,10000,20260945
LOPO_s29,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s30,A2,580.0,580.0,2.273024695703274,0.7993200679932007,580.0,-2.273024695703274,10000,20260945
LOPO_s29,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s30,A2,940.0,980.0,8.460965675943196,0.261973802619738,940.0,-2.934124974914818,10000,20260945
LOPO_s30,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29,G_new,360.0,380.0,4.646455480889059,0.5486451354864513,360.0,2.4240336370640145,10000,20260946
LOPO_s30,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29,G_new,420.0,580.0,23.81127152280994,0.053594640535946404,460.0,3.0405998332192503,10000,20260946
LOPO_s30,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29,A2,40.0,80.0,8.097740687667125,0.2810718928107189,80.0,2.8081744101526187,10000,20260946
LOPO_s30,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29,A2,580.0,580.0,2.2397659721654715,0.7863213678632137,580.0,-2.2397659721654715,10000,20260946
LOPO_s30,28,s1;s2;s3;s4;s6;s7;s8;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s20;s21;s22;s23;s24;s25;s26;s27;s28;s29,A2,900.0,980.0,12.64323967474718,0.16578342165783422,940.0,-2.980748210554078,10000,20260946
