contrast,time_ms,mean_beta_uV,sem_beta_uV,ci95_low,ci95_high,t,p_uncorrected,cohen_dz,n_subjects,p_fdr
Eye,660.0,0.12963640507186833,0.08176641798103373,-0.03813442656489896,0.2974072367086356,1.5854480148798784,0.12450857687476843,0.2996215117137993,28,0.34585715798546784
Eye,680.0,0.20642083499861147,0.08456036421268405,0.03291729922233899,0.37992437077488395,2.441106266754328,0.021479978720072717,0.4613257218366608,28,0.170878644770093
Eye,700.0,0.21145044543123276,0.07947252779748906,0.048386287674517,0.3745146031879485,2.660673459010241,0.012965035541124319,0.5028200208922217,28,0.170878644770093
Eye,720.0,0.19393478733742847,0.07966671085905419,0.03047219884920982,0.3573973758256471,2.4343265241681253,0.021810838630827962,0.4600444709197947,28,0.170878644770093
Eye,740.0,0.18267249371226596,0.07633148847781687,0.026053216285118086,0.33929177113941383,2.393147275850038,0.023923010267813023,0.45226232447506354,28,0.170878644770093
Eye,760.0,0.16710217945114136,0.08180911275348163,-0.0007562546226286826,0.3349606135249114,2.042586379767697,0.05096930543574102,0.3860125423023614,28,0.2508694898769306
Eye,780.0,0.10510190758348611,0.08310991468182696,-0.06542555158275928,0.2756293667497315,1.264613349512534,0.21681734142637188,0.23898945910446925,28,0.47134204657906936
Eye,800.0,0.12631846420882145,0.08136639800749959,-0.04063159423904683,0.29326852265668973,1.552464743458087,0.1321952916360298,0.2933882593132705,28,0.3478823464106047
Eye,820.0,0.13721423548421469,0.07824690757576645,-0.023335157299955278,0.29776362826838465,1.7536058578589853,0.09084525726627299,0.3314003569657826,28,0.30281752422090996
Eye,840.0,0.04565053642866813,0.07248341987162309,-0.10307315640278161,0.19437422926011785,0.6298066027999335,0.534115034564866,0.11902226036250427,28,0.7027829402169289
Eye,860.0,0.09296515240803792,0.07213929543979151,-0.05505245541271335,0.24098276022878917,1.28868949774576,0.20843930872129826,0.24353942344400092,28,0.47134204657906936
Eye,880.0,0.14894365293913922,0.08440633621105953,-0.024243843483007593,0.32213114936128606,1.7646027493327399,0.08894208859153564,0.3334785741110912,28,0.30281752422090996
Eye,900.0,0.14771790801605805,0.08916956724523248,-0.03524293119905078,0.33067874723116686,1.6565955468843647,0.10917856609388135,0.3130671314337908,28,0.3411830190433792
Eye,920.0,0.17613126435501517,0.08788765263239208,-0.0041993033379457145,0.35646183204797605,2.0040501603987524,0.05519128777292474,0.3787298813795858,28,0.2508694898769306
Eye,940.0,0.17689308201070073,0.0693371028239541,0.0346250985121804,0.3191610655092211,2.5512038260356755,0.016714847341384124,0.48213220482334906,28,0.170878644770093
Eye,960.0,0.17787166342954902,0.06983278561392471,0.03458662285607289,0.32115670400302515,2.5471082367088234,0.01687298310549273,0.4813582111925561,28,0.170878644770093
Eye,980.0,0.18471608121680916,0.07173831515946638,0.03752121697173583,0.3319109454618825,2.574859484868102,0.015828044276958178,0.4866027041354912,28,0.170878644770093
FSlim,0.0,0.016892534667948617,0.052725896713019575,-0.09129206921661248,0.1250771385525097,0.3203840185002933,0.7511436479947816,0.060546888356520924,28,0.8927001796283349
FSlim,20.0,-0.02362515605602059,0.05645105846405458,-0.13945316050018045,0.09220284838813926,-0.41850687478364984,0.6788868704731629,-0.07909036518917043,28,0.8486085880914536
FSlim,40.0,-0.07684572292974354,0.058351195513097254,-0.19657248655662396,0.04288104069713687,-1.3169519879416196,0.19892339769290687,-0.24888053205040417,28,0.7373259271540862
FSlim,60.0,-0.06860910604738325,0.05133769682139561,-0.17394535903133568,0.03672714693656917,-1.3364274265375609,0.192563668824092,-0.2525610439931735,28,0.7373259271540862
FSlim,80.0,0.03204501124238496,0.060328772232837696,-0.09173940464673987,0.15582942713150977,0.5311729388210964,0.5996418501330872,0.1003822499491391,28,0.7785271770548774
FSlim,100.0,-0.03584287544330313,0.06364242411108662,-0.1664263433772113,0.09474059249060503,-0.5631915494095587,0.5779519852280687,-0.10643319858791699,28,0.7785271770548774
FSlim,120.0,-0.0355841301589932,0.06833349963224165,-0.17579289000232093,0.10462462968433453,-0.5207421008802484,0.6067910914148714,-0.09841100686646047,28,0.7785271770548774
FSlim,140.0,-0.07488076297466321,0.07191818381275462,-0.22244468721151156,0.07268316126218514,-1.0411937427344096,0.307019689933358,-0.19676712213655798,28,0.7376829501354486
FSlim,160.0,-0.035578954239305106,0.09124366833948071,-0.2227954973738576,0.1516375888952474,-0.3899334045506614,0.699644917673583,-0.07369048687984227,28,0.853225509358028
FSlim,180.0,-0.08671836391668619,0.1043641448814212,-0.3008559012107559,0.12741917337738354,-0.8309210410837534,0.41330611360269426,-0.15702931670274967,28,0.7785271770548774
FSlim,200.0,-0.14502446608333022,0.09442918411221445,-0.33877714769110706,0.048728215524446616,-1.535801325054245,0.13622393496185745,-0.2902391692355003,28,0.7373259271540862
FSlim,220.0,-0.14527150875803965,0.07984193864653384,-0.3090936349679444,0.018550617451865065,-1.819488745146424,0.07994323871738432,-0.34385105235274416,28,0.7373259271540862
FSlim,240.0,-0.10746802461248782,0.06103838876033015,-0.23270845334772045,0.017772404122744792,-1.760662867993872,0.08962000590756945,-0.3327340065241092,28,0.7373259271540862
FSlim,260.0,-0.04962022509185439,0.06039815292894651,-0.1735469984105099,0.07430654822680113,-0.8215520290865274,0.4185276084178727,-0.15525873986167532,28,0.7785271770548774
FSlim,280.0,-0.04432850878375372,0.0849822882464799,-0.21869776116820497,0.13004074360069753,-0.5216205599828606,0.606187450555148,-0.09857702003234996,28,0.7785271770548774
FSlim,300.0,-0.05689775771459561,0.08738531412253256,-0.23619761192342348,0.12240209649423227,-0.6511134998589466,0.5204767553701608,-0.12304888542169015,28,0.7785271770548774
FSlim,320.0,-0.09552144615474549,0.07844195917273693,-0.2564710517578677,0.06542815944837672,-1.2177340693951542,0.23386060840259584,-0.2301301079021606,28,0.7373259271540862
FSlim,340.0,0.0036644175730167366,0.07415084901392356,-0.14848055725667364,0.15580939240270714,0.049418416939887716,0.960949618478514,0.009339202957817464,28,0.9609496184785141
FSlim,360.0,0.09652510121162612,0.0757548201655983,-0.05891095057462452,0.25196115299787675,1.2741776826956288,0.21345897435797456,0.24079694818008582,28,0.7373259271540862
FSlim,380.0,0.01668442898456154,0.07318413733579242,-0.1334770173233015,0.1668458752924246,0.227978761408473,0.8213804520895115,0.043083936206524925,28,0.9186430950589478
FSlim,400.0,-0.007849924239614092,0.07820352047480426,-0.16831029404600822,0.15261044556678005,-0.10037814400111557,0.9207857733842308,-0.018969686149512985,28,0.9395773197798274
FSlim,420.0,0.08170665781635238,0.07873320697622682,-0.07984053891782826,0.243253854550533,1.0377661593414247,0.308584021333294,0.19611936976114566,28,0.7376829501354486
FSlim,440.0,0.12182555857500026,0.08633371264093065,-0.05531658762270096,0.29896770477270146,1.41110065637607,0.16963445763427495,0.26667295797507795,28,0.7373259271540862
FSlim,460.0,0.10154136588709428,0.08650002606163315,-0.07594202726250454,0.2790247590366931,1.1738882692907384,0.2506908152323893,0.22184403053709384,28,0.7373259271540862
FSlim,480.0,0.0782064254765529,0.08077537770384209,-0.08753095947641149,0.2439438104295173,0.9681963452191076,0.3415397625443812,0.1829719106950999,28,0.7762267330554118
FSlim,500.0,0.04394863334407151,0.07127499971860254,-0.10229558614068088,0.1901928528288239,0.616606573378927,0.5426589161245556,0.11652768928059579,28,0.7785271770548774
FSlim,520.0,0.12447043493618859,0.07534250201294354,-0.03011960988194623,0.2790604797543234,1.6520613413502656,0.11010623814629489,0.31221024713118506,28,0.7373259271540862
FSlim,540.0,0.11979062013304671,0.07531755626379315,-0.034748240235724884,0.2743294805018183,1.590474068402997,0.12337022228449612,0.30057134654939016,28,0.7373259271540862
FSlim,560.0,0.08874964990817351,0.0741939509971688,-0.06348376288606027,0.24098306270240727,1.1961844424697121,0.24202384343989558,0.22605761120995052,28,0.7373259271540862
FSlim,580.0,0.06907458292516326,0.08741228187491384,-0.11028060454096143,0.24842977039128794,0.7902159907461097,0.4362875062992785,0.14933678525290886,28,0.7785271770548774
FSlim,600.0,0.040239017238663154,0.0773718934745475,-0.1185149949102752,0.19899302938760152,0.5200727994578588,0.6072511981028044,0.09828452078676156,28,0.7785271770548774
FSlim,620.0,0.04611719932046587,0.07329731154932645,-0.10427646129240495,0.1965108599333367,0.6291799568860127,0.5345190112814363,0.11890383541619506,28,0.7785271770548774
FSlim,640.0,0.040554006182882914,0.06879337517227513,-0.10059834032726836,0.18170635269303417,0.5895045283259608,0.5604238732935,0.11140588419263743,28,0.7785271770548774
FSlim,660.0,-0.018542425106325724,0.062150481315195905,-0.1460646792827824,0.10897982907013096,-0.29834724870895035,0.7677221544803681,-0.05638233031601563,28,0.8927001796283349
FSlim,680.0,0.00924557729221861,0.05538509567772538,-0.10439525217751862,0.12288640676195585,0.16693258681029902,0.8686670261328069,0.031547293600910874,28,0.9312882244908718
FSlim,700.0,0.044448811968069254,0.07464366954764125,-0.10870734707185119,0.19760497100798968,0.5954799949873826,0.5564815843306664,0.11253514124647167,28,0.7785271770548774
FSlim,720.0,0.008222231537574756,0.0773463214343383,-0.1504793111188937,0.16692377419404322,0.10630410580747353,0.9161269792690826,0.02008958766511943,28,0.9395773197798274
FSlim,740.0,-0.058106599883631684,0.06640126361689745,-0.1943507389056339,0.07813753913837054,-0.875082742685111,0.38924719831765825,-0.16537509383922355,28,0.7785271770548774
FSlim,760.0,-0.14169195660304132,0.07385903940409105,-0.29323818757027514,0.009854274364192506,-1.9184104985149997,0.06569033247577524,-0.36254550654329537,28,0.7373259271540862
FSlim,780.0,-0.14929453799084139,0.06991112188948484,-0.2927403113250592,-0.005848764656623567,-2.1354905193317517,0.0419445845916908,-0.4035697743777133,28,0.7373259271540862
FSlim,800.0,-0.10740160108347092,0.07587425971722433,-0.2630827225866226,0.04827952041968074,-1.4155209089847571,0.1683479181429044,-0.267508307198983,28,0.7373259271540862
FSlim,820.0,-0.08975143686148239,0.08671203419753355,-0.26766983477406375,0.08816696105109899,-1.035051682180872,0.3098268390568884,-0.1956063817964037,28,0.7376829501354486
FSlim,840.0,-0.013667648197180651,0.08634888600667262,-0.19084092756974896,0.16350563117538763,-0.1582840130227561,0.8754109310214194,-0.029912866783965836,28,0.9312882244908718
FSlim,860.0,0.017013220720459993,0.07699355316391,-0.1409645012334977,0.1749909426744177,0.22096941914397553,0.826778785553053,0.041759295028953876,28,0.9186430950589478
FSlim,880.0,0.044467912230187256,0.07382576683781031,-0.10701004907019013,0.19594587353056464,0.6023359341174193,0.5519760685835274,0.11383079195660546,28,0.7785271770548774
FSlim,900.0,0.03707621069005055,0.07006580210847987,-0.10668694023779712,0.1808393616178982,0.5291627238156361,0.6010165045276771,0.10000235502155208,28,0.7785271770548774
FSlim,920.0,0.04722671219859031,0.07069557750086525,-0.09782863109788201,0.19228205549506264,0.6680292299474079,0.5097856333909246,0.12624565792591597,28,0.7785271770548774
FSlim,940.0,0.07642920684400238,0.06794918722944132,-0.06299100908339776,0.2158494227714025,1.124799426752919,0.27057437455682115,0.21256711128687397,28,0.7376829501354486
FSlim,960.0,0.11779688825929388,0.06770308454251793,-0.02111836666488906,0.2567121431834768,1.7399043050293632,0.09326479655912176,0.3288110068684545,28,0.7373259271540862
FSlim,980.0,0.1284141169772836,0.06315492603967787,-0.0011690875369828047,0.25799732149155,2.0333190936935917,0.051957680734658264,0.38426118985374885,28,0.7373259271540862
Mouth,0.0,-0.0700337061873574,0.050269921168594946,-0.17317906450213877,0.033111652127423966,-1.3931532924525343,0.1749382676098671,-0.26328122500144596,28,0.4361092713399427
Mouth,20.0,-0.045643900114017213,0.06015752382163037,-0.16907694328712808,0.07778914305909365,-0.7587396756780302,0.4545812837017061,-0.14338832083441935,28,0.7653715195325603
Mouth,40.0,-0.019530183765769645,0.055691952278765285,-0.13380063097370398,0.09474026344216468,-0.35068233320339687,0.7285480690902799,-0.06627273163143406,28,0.8094978545447554
Mouth,60.0,-0.013216323722473253,0.04403219997274214,-0.10356293533430792,0.07713028788936142,-0.3001513376723111,0.7663605680172976,-0.056723271083164835,28,0.8152772000184016
Mouth,80.0,-0.028829824213797962,0.05328180558602638,-0.1381550588883766,0.08049541046078065,-0.5410819677882469,0.5928877917743335,-0.10225488040494021,28,0.7675167515377466
Mouth,100.0,0.004328584165325569,0.061958562369431106,-0.12279988486152017,0.13145705319217132,0.06986256620216853,0.9448179227676424,0.01320278400883744,28,0.9448179227676424
Mouth,120.0,-0.03726171908185826,0.055183265418684714,-0.15048842706694673,0.07596498890323022,-0.675235849113809,0.5052680191040855,-0.12760758093361943,28,0.7659707310099686
Mouth,140.0,-0.14391424864000543,0.0695112174088901,-0.28653948575726174,-0.0012890115227491006,-2.070374451844942,0.04810463687650248,-0.3912639943116706,28,0.33211820519553925
Mouth,160.0,-0.17088073138574095,0.08683260977813559,-0.34904652995414387,0.007285067182662003,-1.9679326905220882,0.05942467414788487,-0.37190432114540584,28,0.33211820519553925
Mouth,180.0,-0.16503949994516312,0.10796620250404593,-0.3865678489914547,0.05648884910112842,-1.5286218846029933,0.13799026965873237,-0.2888823825221711,28,0.43121959268353866
Mouth,200.0,-0.11135800174078223,0.1262167959993203,-0.3703334754645543,0.14761747198298988,-0.882275618384275,0.3854154430881574,-0.1667344195757513,28,0.6882418626574239
Mouth,220.0,-0.16294023414246434,0.14165264992573517,-0.45358746400038646,0.1277069957154578,-1.1502801693289162,0.26011492961038035,-0.21738251900668423,28,0.5202298592207607
Mouth,240.0,-0.1799420086944858,0.13171542179935775,-0.4501997306334805,0.09031571324450893,-1.366142295536142,0.1831658939627759,-0.25817662639396693,28,0.4361092713399427
Mouth,260.0,-0.15533185851798728,0.11182973732946816,-0.3847875262205645,0.07412380918458994,-1.3890031598693198,0.17618314095454243,-0.2624969236640794,28,0.4361092713399427
Mouth,280.0,-0.14923153160991753,0.10281614296597841,-0.3601928313343118,0.061729768114476724,-1.4514406717172599,0.15817825411512157,-0.27429650429488645,28,0.4361092713399427
Mouth,300.0,-0.21773950661881852,0.09889587540113765,-0.42065708172090466,-0.01482193151673239,-2.201704628586702,0.03641318536003958,-0.41608306483287455,28,0.3034432113336632
Mouth,320.0,-0.24464088109013446,0.08544948883314857,-0.41996874989563,-0.06931301228463893,-2.8629882335262193,0.008016726507001195,-0.5410539194581779,28,0.20041816267502988
Mouth,340.0,-0.2679679727255052,0.08534319894544631,-0.44307775269582,-0.09285819275519042,-3.1398866697837002,0.004066491417106432,-0.5933828052267468,28,0.20041816267502988
Mouth,360.0,-0.1934694984174413,0.07261822530873266,-0.3424697891585399,-0.04446920767634269,-2.664200310526946,0.01285840598948446,-0.5034865331796683,28,0.2050554447819472
Mouth,380.0,-0.1724031021744703,0.0677382175323252,-0.31139044403927496,-0.033415760309665615,-2.5451378624215817,0.016949554597658133,-0.48098584545300216,28,0.2050554447819472
Mouth,400.0,-0.16698966252290406,0.09381954736945262,-0.3594914728579146,0.02551214781210645,-1.7799026663954618,0.08635073335084022,-0.33636998665593953,28,0.33211820519553925
Mouth,420.0,-0.16513924050162873,0.08792039054793381,-0.34553698084874407,0.015258499845486634,-1.8782814711405944,0.07118194647495885,-0.35496183320132535,28,0.33211820519553925
Mouth,440.0,-0.14478461917836632,0.07869904621928363,-0.30626172382898487,0.01669248547225219,-1.8397252080405742,0.0768282991937409,-0.3476753843694232,28,0.33211820519553925
Mouth,460.0,-0.13940495215056045,0.08518755589109984,-0.314195378952289,0.035385474651168064,-1.6364473741771606,0.1133512128194267,-0.3092594846941021,28,0.37783737606475565
Mouth,480.0,-0.16315886430824292,0.08575199464149579,-0.33910742376271785,0.012789695146231989,-1.9026830220143893,0.06779710582588121,-0.35957329285963624,28,0.33211820519553925
Mouth,500.0,-0.08818762113278321,0.09098364748123897,-0.2748706455354739,0.09849540326990748,-0.9692689134162015,0.3410142215758967,-0.18317460703179045,28,0.6315078177331421
Mouth,520.0,-0.1203163975987485,0.08642224552448627,-0.29764019826864113,0.05700740307114412,-1.3921924484669737,0.1752258637625213,-0.2630996425561227,28,0.4361092713399427
Mouth,540.0,-0.23712890169217343,0.09632938016093195,-0.4347804635400041,-0.039477339844342735,-2.461646709404917,0.02050554447819472,-0.46520750062756383,28,0.2050554447819472
Mouth,560.0,-0.18605255396884715,0.10381045046500503,-0.39905400416250947,0.02694889622481514,-1.7922333747272037,0.08430939702860768,-0.33870027149415816,28,0.33211820519553925
Mouth,580.0,-0.045599159024215574,0.09208340494329119,-0.23453869934827193,0.14334038129984078,-0.4951941020458295,0.6244692801182903,-0.09358288890851471,28,0.7675167515377466
