stage,contrast,channel,mean_beta_uV,t,p_uncorrected,n_subjects,p_fdr
EditIntegration,Surface_minus_Structural,FCZ,0.0031144500513909873,0.029675915298325046,0.9765437945751633,28,0.9765437945751633
EditIntegration,Surface_minus_Structural,FP1,0.5196975507787166,2.6371753057388045,0.014728278164112209,24,0.3142032675010605
EditIntegration,Surface_minus_Structural,FP2,0.28430678238563833,1.180581355736015,0.24888004481489323,26,0.5899378840056728
EditIntegration,Surface_minus_Structural,FPZ,0.20268898879545774,0.767621336567046,0.4505213943352207,24,0.7110105773525917
EditIntegration,Surface_minus_Structural,FT7,0.2868549641161093,2.0933442924853733,0.04584546812082109,28,0.42002163563379313
EditIntegration,Surface_minus_Structural,FT8,0.011871524662217983,0.08026617868819708,0.9366175584320074,28,0.9612439481791896
EditIntegration,Surface_minus_Structural,FZ,0.1142305217002731,0.9143647809720729,0.3686190889047213,28,0.6553228247195045
EditIntegration,Surface_minus_Structural,M1,0.06260600510216648,0.3327791111778498,0.7418711539092278,28,0.8480864186119145
EditIntegration,Surface_minus_Structural,M2,0.10112698848964487,0.6635731337659311,0.512804978967088,27,0.7458981512248553
EditIntegration,Surface_minus_Structural,O1,-0.03417960047015219,-0.3306956458670627,0.7434270272701702,28,0.8480864186119145
EditIntegration,Surface_minus_Structural,O2,-0.11384750673240543,-0.996367557824853,0.3279178681758388,28,0.6172571636251083
EditIntegration,Surface_minus_Structural,OZ,-0.06157936117479327,-0.5445840611186098,0.5905095793722568,28,0.7708193580916981
EditIntegration,Surface_minus_Structural,P1,-0.29182251316978247,-2.675143039325457,0.012532758532583134,28,0.3142032675010605
EditIntegration,Surface_minus_Structural,P2,-0.24247837448530177,-1.8097184144235505,0.08148556493391416,28,0.4345896796475422
EditIntegration,Surface_minus_Structural,P3,-0.1586477138152227,-1.5857496059577583,0.1244400260880945,28,0.4684800982140028
EditIntegration,Surface_minus_Structural,P4,-0.20854995316004885,-1.4228491856538719,0.16623203953780444,28,0.46916207570689666
EditIntegration,Surface_minus_Structural,P5,-0.07910690576907689,-0.731794893043486,0.4705983368540676,28,0.7171022275871506
EditIntegration,Surface_minus_Structural,P6,-0.16113885387860472,-1.4759475836043294,0.15152614911705978,28,0.46916207570689666
EditIntegration,Surface_minus_Structural,P7,-0.03632186840665332,-0.31480864831385225,0.7553269665762363,28,0.8480864186119145
EditIntegration,Surface_minus_Structural,P8,-0.16617076397360345,-1.4259837607986126,0.16533347319110053,28,0.46916207570689666
EditIntegration,Surface_minus_Structural,PO3,-0.06545168557272293,-0.5701146958039932,0.5733138673419673,28,0.7708193580916981
EditIntegration,Surface_minus_Structural,PO4,-0.18876934738019271,-1.4146350838688755,0.16860512095716598,28,0.46916207570689666
EditIntegration,Surface_minus_Structural,PO5,-0.04219705129306974,-0.38178185377928037,0.7056114694688845,28,0.8480864186119145
EditIntegration,Surface_minus_Structural,PO6,-0.15250945084825293,-1.198401165696916,0.24117447271450956,28,0.5899378840056728
EditIntegration,Surface_minus_Structural,PO7,-0.12394370510673121,-0.8749175061685994,0.3893355091670182,28,0.6734452050456531
EditIntegration,Surface_minus_Structural,PO8,-0.12326099915873116,-1.0729709584950293,0.2927808519378452,28,0.6172571636251083
EditIntegration,Surface_minus_Structural,POZ,-0.21539274255554494,-1.911418902732275,0.06661975435123321,28,0.42002163563379313
EditIntegration,Surface_minus_Structural,PZ,-0.2191865068345439,-1.7304179026153261,0.09497179939687296,28,0.4675534739538361
EditIntegration,Surface_minus_Structural,T7,0.2047869325008733,1.5982077007865914,0.12163540019841065,28,0.4684800982140028
EditIntegration,Surface_minus_Structural,T8,0.04220124552430095,0.4331308760026049,0.6683602863272022,28,0.8225972754796336
EditIntegration,Surface_minus_Structural,TP7,0.016833069204048867,0.17194642882654124,0.8647619615746446,28,0.9520250438610695
EditIntegration,Surface_minus_Structural,TP8,-0.005762638392154003,-0.06810322500392403,0.9462245114888898,27,0.9612439481791896
LPP,Eye,AF3,0.05596038349062493,0.5436244023578367,0.5911608059450343,28,0.7497444420853292
LPP,Eye,AF4,0.16479763605810643,1.160236682295208,0.25610924736235624,28,0.6834691351320591
LPP,Eye,C1,0.13441063746879472,1.2229277331096315,0.23192435866677918,28,0.6834691351320591
LPP,Eye,C2,0.07649414547909608,0.8886097971691356,0.3820613591269608,28,0.6834691351320591
LPP,Eye,C3,0.03094668444660661,0.3290781281365375,0.7446357081243179,28,0.8510122378563633
LPP,Eye,C4,-0.10738573114819948,-1.3117976837647531,0.20063339725584323,28,0.6834691351320591
LPP,Eye,C5,-0.1313899074359346,-1.0060077086411165,0.3233431127682424,28,0.6834691351320591
LPP,Eye,C6,-0.3070492465177237,-3.066332391904945,0.00488032713344787,28,0.3123409365406637
LPP,Eye,CB1,-0.23088350673963973,-1.094561041673579,0.2833777469717806,28,0.6834691351320591
LPP,Eye,CB2,0.02828228149255674,0.21177498985984558,0.8338730838793882,28,0.8748832355455876
LPP,Eye,CP1,0.1155473073851414,1.3044168690358815,0.20310176801855992,28,0.6834691351320591
LPP,Eye,CP2,0.08561148023784639,0.8763871682247896,0.38855049864110175,28,0.6834691351320591
LPP,Eye,CP3,0.07325270380215697,0.5284757903218238,0.6014865978108999,28,0.7497444420853292
LPP,Eye,CP4,0.009638358776808437,0.08980983792591948,0.9291012476279877,28,0.9438488864792256
LPP,Eye,CP5,-0.026657211486322746,-0.3100865854586986,0.7588759744340707,28,0.8520712695400092
LPP,Eye,CP6,-0.19910181471932858,-2.173604125168882,0.03902907819313805,27,0.6031416564356277
LPP,Eye,CPZ,0.1289224752221482,1.4225340198103766,0.16632260009714378,28,0.6834691351320591
LPP,Eye,CZ,0.1994430322326943,1.6284632123356175,0.11548541312408464,27,0.6143502995478743
LPP,Eye,F1,0.09650181835502125,0.7576360264442147,0.4552309039145447,28,0.6977506278710662
LPP,Eye,F2,0.10497398095890985,0.8062061928742394,0.4271682094575369,28,0.6834691351320591
LPP,Eye,F3,-0.0830348523383815,-0.6966744205330442,0.49196149484691787,28,0.6996785704489499
LPP,Eye,F4,0.019940925330445298,0.14882403181512657,0.882798490300727,28,0.9112758609555891
LPP,Eye,F5,-0.16161007467187974,-1.15768893773299,0.257129916874743,28,0.6834691351320591
LPP,Eye,F6,-0.1911664540016002,-1.2641569381646742,0.21738983043158833,27,0.6834691351320591
LPP,Eye,F7,-0.3211680497161814,-2.0767189978468834,0.047470952841107514,28,0.6031416564356277
LPP,Eye,F8,0.1421695753843985,0.6673079324411136,0.5102390197749569,28,0.7098977666434183
LPP,Eye,FC1,0.09296828000021987,0.8207205186244764,0.4189929960751906,28,0.6834691351320591
LPP,Eye,FC2,0.07972928857339598,0.7032094064170958,0.4881749396056447,27,0.6996785704489499
LPP,Eye,FC3,-0.051290936604520665,-0.51728799184066,0.60916735919433,28,0.7497444420853292
LPP,Eye,FC4,-0.10688026429862554,-0.9227250336368696,0.36432323924555265,28,0.6834691351320591
LPP,Eye,FC5,-0.16691385297035424,-1.6847811559724168,0.10355732192751316,28,0.6143502995478743
LPP,Eye,FC6,-0.07481274571496478,-0.7486178012323438,0.460559781028524,28,0.6977506278710662
LPP,Eye,FCZ,0.1611281832094158,1.5681082739160246,0.12850244386599466,28,0.6143502995478743
LPP,Eye,FP1,-0.1643912650429079,-0.8975122927810815,0.3787448918629808,24,0.6834691351320591
LPP,Eye,FP2,0.3533291224225558,1.6088923580155345,0.12019675435458152,26,0.6143502995478743
LPP,Eye,FPZ,0.31748259839645937,1.5941037103177629,0.12456376024709803,24,0.6143502995478743
LPP,Eye,FT7,-0.1087112144652718,-0.8218918044870491,0.4183375322357325,28,0.6834691351320591
LPP,Eye,FT8,-0.20953200884654702,-1.5433399004318458,0.1343891280260975,28,0.6143502995478743
LPP,Eye,FZ,0.1453540293826588,1.190538366361292,0.24419725956748037,28,0.6834691351320591
LPP,Eye,M1,-0.2579601266687184,-1.6790866518842071,0.10467302257566173,28,0.6143502995478743
LPP,Eye,M2,-0.1877700312920381,-0.5841829794611291,0.5641319833637398,27,0.7497444420853292
LPP,Eye,O1,0.02924732474466848,0.25400534128459645,0.8014158512287783,28,0.8671952114441409
LPP,Eye,O2,0.07230167748349203,0.6006960657749202,0.5530520166501378,28,0.7497444420853292
LPP,Eye,OZ,0.09978073089794846,0.7347910146401184,0.46880120310087264,28,0.6977506278710662
LPP,Eye,P1,0.2288521077973292,2.268802677980717,0.03148624729679459,28,0.6031416564356277
LPP,Eye,P2,0.12934386531375183,1.2075939324055736,0.23767578295039565,28,0.6834691351320591
LPP,Eye,P3,-0.05043572677137149,-0.5212199206284815,0.6064627181979136,28,0.7497444420853292
LPP,Eye,P4,0.054866336924353436,0.44735246770464593,0.6581889915390522,28,0.7947942539339499
LPP,Eye,P5,-0.07364281554315211,-0.8671420111715036,0.3935056826442886,28,0.6834691351320591
LPP,Eye,P6,0.03383685329377094,0.2627427057030408,0.7947434155979868,28,0.8671952114441409
LPP,Eye,P7,-0.08793570516441436,-0.8132951973099811,0.4231631121143566,28,0.6834691351320591
LPP,Eye,P8,-0.11265707953359391,-1.0629674600605499,0.29721190358681954,28,0.6834691351320591
LPP,Eye,PO3,0.10967218242160114,0.9318875596459872,0.3596532653154332,28,0.6834691351320591
LPP,Eye,PO4,0.1235231716854003,0.8241453440551201,0.41707822293183244,28,0.6834691351320591
LPP,Eye,PO5,-0.0401893927955807,-0.3444874478690081,0.733148586921876,28,0.8510122378563633
LPP,Eye,PO6,0.040743414176601815,0.3394697739870448,0.7368823162464767,28,0.8510122378563633
LPP,Eye,PO7,-0.11535906498342956,-0.9838662952527211,0.3339161445232333,28,0.6834691351320591
LPP,Eye,PO8,0.02947409210557792,0.2388891679024698,0.8129955107288821,28,0.8671952114441409
LPP,Eye,POZ,0.238360918252057,1.824246131568535,0.07920135950535523,28,0.6143502995478743
LPP,Eye,PZ,0.2786320579031643,2.2154298489091304,0.03535219462627322,28,0.6031416564356277
LPP,Eye,T7,-0.24863106192852133,-1.9922478044484708,0.05654453029084009,28,0.6031416564356277
LPP,Eye,T8,-0.14921389376305214,-1.1699140670682535,0.2522594195419938,28,0.6834691351320591
LPP,Eye,TP7,0.003348451993178407,0.03791479119317679,0.9700345703303435,28,0.9700345703303435
LPP,Eye,TP8,-0.08987003422972396,-0.9176204758242863,0.36725182000093676,27,0.6834691351320591
LPP,FSlim,AF3,-0.16597705928821663,-1.6258480043847041,0.11559906579831689,28,0.5693270827728034
LPP,FSlim,AF4,0.015321499626497792,0.13677194350097038,0.8922258310970813,28,0.9962003309938676
LPP,FSlim,C1,-0.13203048946304644,-1.9293583117561328,0.06425766931706031,28,0.5162014758712723
LPP,FSlim,C2,-0.004580348511129594,-0.05143271166831137,0.9593593512732999,28,0.9962003309938676
LPP,FSlim,C3,-0.11848291568699511,-1.8919411089013867,0.06926955409192961,28,0.5162014758712723
LPP,FSlim,C4,0.015839377334649535,0.16789543758601053,0.8679168374965913,28,0.9962003309938676
LPP,FSlim,C5,-0.08271344933970849,-0.7614660455793595,0.4529788792812002,28,0.8526661257057886
LPP,FSlim,C6,0.1862642606620962,2.271891339109883,0.03127470206412026,28,0.5162014758712723
LPP,FSlim,CB1,-0.030987892203512352,-0.17071180136281494,0.8657232397590754,28,0.9962003309938676
LPP,FSlim,CB2,0.03740848286227205,0.2720151031161379,0.7876797127855859,28,0.9962003309938676
LPP,FSlim,CP1,0.01664976689461894,0.21051017333665048,0.8348501327543539,28,0.9962003309938676
LPP,FSlim,CP2,0.07561868851460259,0.9654568804885967,0.34288453961282567,28,0.7628849133744268
LPP,FSlim,CP3,-0.1793979500028508,-1.260401165647417,0.21830906111619824,28,0.7160143663969352
LPP,FSlim,CP4,-0.047502976287759714,-0.514614005132839,0.6110099366253371,28,0.9537716083907701
LPP,FSlim,CP5,-0.11973029790497795,-1.5821847058841352,0.1252523086655487,28,0.5725819824710798
LPP,FSlim,CP6,0.06932088117268684,0.8445855572009783,0.4060470634931117,27,0.8120941269862234
LPP,FSlim,CPZ,-0.07064535011602267,-0.6988558445594961,0.49061873891934604,28,0.8902245998026592
LPP,FSlim,CZ,-0.09894083666640682,-1.215914829826192,0.23494221397399437,27,0.7160143663969352
LPP,FSlim,F1,-0.11773424184447633,-0.9874797839629186,0.3321747090218197,28,0.7628849133744268
LPP,FSlim,F2,-0.001121947989660572,-0.009056872917808038,0.9928403490339618,28,0.9962003309938676
LPP,FSlim,F3,-0.1859030971576955,-1.6719177230549422,0.10609191610779069,28,0.5693270827728034
LPP,FSlim,F4,-0.058272559507317225,-0.6262629695324458,0.5364016325928996,28,0.9278298509715021
LPP,FSlim,F5,-0.26677729498212616,-2.121620197017938,0.04319435261150245,28,0.5162014758712723
LPP,FSlim,F6,0.2828324332192584,1.8713446041875177,0.07259083254439766,27,0.5162014758712723
LPP,FSlim,F7,-0.3146998177159361,-2.689512458647375,0.012116836100114716,28,0.5162014758712723
LPP,FSlim,F8,0.3898520085700284,2.4052889763139436,0.023281529482926416,28,0.5162014758712723
LPP,FSlim,FC1,-0.14396620187524573,-1.3391124897283633,0.19169937340714882,28,0.7160143663969352
LPP,FSlim,FC2,0.002548108431794003,0.022845089201994996,0.9819482707382207,27,0.9962003309938676
LPP,FSlim,FC3,-0.14166240320109222,-1.3467532149373305,0.18925638814830892,28,0.7160143663969352
LPP,FSlim,FC4,0.09230307333305336,0.9359364956767574,0.35760230314426256,28,0.7628849133744268
LPP,FSlim,FC5,-0.1719494937704808,-1.7598240288128562,0.08976490708579646,28,0.5693270827728034
LPP,FSlim,FC6,0.3056111992684571,2.025809160937973,0.05277101083570514,28,0.5162014758712723
LPP,FSlim,FCZ,0.013522280818777968,0.13274756348452688,0.895377425397745,28,0.9962003309938676
LPP,FSlim,FP1,-0.21122806700814903,-1.2349426950851377,0.2293195058390819,24,0.7160143663969352
LPP,FSlim,FP2,0.022756587234324215,0.11881533341120314,0.9063712379910482,26,0.9962003309938676
LPP,FSlim,FPZ,0.23857241388670417,0.961395441108141,0.34635248166068344,24,0.7628849133744268
LPP,FSlim,FT7,-0.07759411923048687,-0.547078588145738,0.5888184215494441,28,0.9421094744791105
LPP,FSlim,FT8,0.2716226386014483,1.6256352412765884,0.11564456368822569,28,0.5693270827728034
LPP,FSlim,FZ,-0.1414281760676817,-1.255647603449835,0.22000184783331,28,0.7160143663969352
LPP,FSlim,M1,0.011594406416070633,0.06981858620880349,0.9448526025675835,28,0.9962003309938676
LPP,FSlim,M2,0.0007817766171705055,0.004808197777139769,0.9962003309938676,27,0.9962003309938676
LPP,FSlim,O1,0.003824667935804864,0.028542412696293228,0.977439471573632,28,0.9962003309938676
LPP,FSlim,O2,0.037424103659997154,0.37136655428653204,0.7132628468387268,28,0.9962003309938676
LPP,FSlim,OZ,0.1897306937502529,1.8816693067897612,0.0707034241593969,28,0.5162014758712723
LPP,FSlim,P1,0.10286629153682827,0.9983424060990769,0.3269771034202619,28,0.7628849133744268
LPP,FSlim,P2,-0.0033004805930250563,-0.03826782232351782,0.9697556976278872,28,0.9962003309938676
LPP,FSlim,P3,-0.0019201673455940815,-0.0282738724204866,0.9776516725769228,28,0.9962003309938676
LPP,FSlim,P4,0.013043469814533692,0.12804789609678488,0.8990600599742972,28,0.9962003309938676
LPP,FSlim,P5,-0.04285137187823025,-0.5699703028163414,0.5734104118594127,28,0.9409811886923695
LPP,FSlim,P6,-0.0430036707066857,-0.3442234803022038,0.7333448441301638,28,0.9962003309938676
LPP,FSlim,P7,0.041399873370175956,0.3631034359925351,0.7193549714659477,28,0.9962003309938676
LPP,FSlim,P8,0.14175870834135046,1.3047886881037314,0.20297686403032936,28,0.7160143663969352
LPP,FSlim,PO3,-0.014417443142349865,-0.1464280882677145,0.8846712865366639,28,0.9962003309938676
LPP,FSlim,PO4,0.07877692134034923,0.682476911831497,0.5007513373889958,28,0.8902245998026592
LPP,FSlim,PO5,-0.01816485846328359,-0.21460462746661396,0.8316882211034008,28,0.9962003309938676
LPP,FSlim,PO6,0.11781367632999472,0.9989310132311601,0.3266970652645709,28,0.7628849133744268
LPP,FSlim,PO7,0.07435881282125485,0.6036812962596732,0.5510941631054131,28,0.9281585904933274
LPP,FSlim,PO8,-0.034025541827713716,-0.27676972172448394,0.7840647500579048,28,0.9962003309938676
LPP,FSlim,POZ,0.12689946844362876,1.0674759783377723,0.2952090237984139,28,0.7628849133744268
LPP,FSlim,PZ,0.08869721710017675,0.8898036608391143,0.38143130646173434,28,0.7874710843080968
LPP,FSlim,T7,-0.11643420762309806,-1.0194728105403426,0.3170270820075742,28,0.7628849133744268
LPP,FSlim,T8,0.16050753999384232,1.1267499420266918,0.2697631026184027,28,0.7628849133744268
LPP,FSlim,TP7,-0.08944477669669519,-0.7747888086449366,0.44519712684144247,28,0.8526661257057886
LPP,FSlim,TP8,0.037396764730027024,0.3659625564674755,0.7173539327342637,27,0.9962003309938676
LPP,Mouth,AF3,0.23427203930565493,1.4928646880830827,0.14706687593151918,28,0.8220514093638841
LPP,Mouth,AF4,0.10688566534865503,0.6931441235248013,0.4941389439167272,28,0.9221357586868129
LPP,Mouth,C1,0.008214855937653106,0.11376708329096974,0.9102641818702782,28,0.9636749698232598
LPP,Mouth,C2,-0.09212708384449911,-1.3126087189045463,0.2003635782054694,28,0.8220514093638841
LPP,Mouth,C3,0.0016594739347466814,0.014355536354364463,0.9886518860358918,28,0.9886518860358918
LPP,Mouth,C4,-0.059543154776314985,-0.8874118351522255,0.38269425196738877,28,0.8445666250314786
LPP,Mouth,C5,-0.08704362645310786,-0.9202398470875839,0.36559676750712755,28,0.8356497543020058
LPP,Mouth,C6,-0.15054209059272022,-1.8902068789012654,0.06950985637152272,28,0.8220514093638841
LPP,Mouth,CB1,0.015528098245472046,0.06772726165820925,0.9465018130946828,28,0.9770341296461242
LPP,Mouth,CB2,0.03810483725939716,0.273132013053348,0.786830082331646,28,0.9607524540807281
LPP,Mouth,CP1,-0.12429473217135434,-1.416509937207229,0.1680611175378754,28,0.8220514093638841
LPP,Mouth,CP2,-0.11464838409624833,-1.230535118953519,0.2291099862019831,28,0.8220514093638841
LPP,Mouth,CP3,-0.026522238785845306,-0.20880225756179224,0.8361698953080468,28,0.9607524540807281
LPP,Mouth,CP4,-0.07326914495033987,-0.7926897334120656,0.4348690129684933,28,0.8977940912897926
LPP,Mouth,CP5,-0.2578553488721278,-2.4800654928160535,0.019666542928195557,28,0.8220514093638841
LPP,Mouth,CP6,-0.059097487602474276,-0.60106145786685,0.5530036577539122,27,0.9221357586868129
LPP,Mouth,CPZ,-0.12412800183557404,-1.3684493589522766,0.1824515245880975,28,0.8220514093638841
LPP,Mouth,CZ,-0.05063270755173879,-0.521831369692114,0.6062052249805304,27,0.9553912465621917
LPP,Mouth,F1,0.28576844633485043,2.1002301969165615,0.04518684751454761,28,0.8220514093638841
LPP,Mouth,F2,0.20978336384912394,1.6497916282264262,0.11057307300830316,28,0.8220514093638841
LPP,Mouth,F3,0.09765800747529345,0.7286541590415704,0.47248651822269166,28,0.9221357586868129
LPP,Mouth,F4,0.05779606269494213,0.42839829437958654,0.671759470239041,28,0.9553912465621917
LPP,Mouth,F5,0.17096006365365884,0.9728949458680888,0.33924157699819396,28,0.8356497543020058
LPP,Mouth,F6,0.08159467215258932,0.6650707521119527,0.5118620403620732,27,0.9221357586868129
LPP,Mouth,F7,-0.03789077178049459,-0.16434731604816208,0.8706819115106598,28,0.9607524540807281
LPP,Mouth,F8,-0.07838981563457717,-0.5910361034105541,0.5594120619647032,28,0.9221357586868129
LPP,Mouth,FC1,0.05575393824058369,0.5872326494342109,0.5619264779497766,28,0.9221357586868129
LPP,Mouth,FC2,0.022205928704645016,0.18019268069787292,0.8583984169065055,27,0.9607524540807281
LPP,Mouth,FC3,0.13294873796196535,0.9446550111250653,0.3532124516249719,28,0.8356497543020058
LPP,Mouth,FC4,0.09057922097210909,0.9324802918191079,0.35935253392468985,28,0.8356497543020058
LPP,Mouth,FC5,0.026062403993061256,0.21953762571126476,0.8278825732494061,28,0.9607524540807281
LPP,Mouth,FC6,0.1747432814300866,2.2917213859348213,0.02994692833273355,28,0.8220514093638841
LPP,Mouth,FCZ,0.019109413018447707,0.17417121797350843,0.863030280335281,28,0.9607524540807281
LPP,Mouth,FP1,0.11201536350507084,0.4528437988813029,0.6549041188676396,24,0.9553912465621917
LPP,Mouth,FP2,0.397155205421318,1.7686570716759988,0.08915273869913833,26,0.8220514093638841
LPP,Mouth,FPZ,0.22948644630900503,0.8029288306102221,0.4302355325320847,24,0.8977940912897926
LPP,Mouth,FT7,0.11201733830199938,0.9290308427629124,0.36110500373131704,28,0.8356497543020058
LPP,Mouth,FT8,-0.11762485132529879,-1.115549379736251,0.2744457702252158,28,0.8220514093638841
LPP,Mouth,FZ,0.04037644603307848,0.35873881299304583,0.7225805125214197,28,0.9607524540807281
LPP,Mouth,M1,-0.2456125737955753,-1.2895243394260139,0.20815330688648837,28,0.8220514093638841
LPP,Mouth,M2,-0.15949361270856965,-0.7150293967855077,0.48096267818858296,27,0.9221357586868129
LPP,Mouth,O1,0.11487959608313884,1.049653812362642,0.30318233292124586,28,0.8356497543020058
LPP,Mouth,O2,-0.025688844705543296,-0.18211548022226257,0.85685253568002,28,0.9607524540807281
LPP,Mouth,OZ,0.24069155421021557,1.5430081273938325,0.13446945133926175,28,0.8220514093638841
LPP,Mouth,P1,-0.15778180481622323,-1.3057281817408295,0.20266152623725214,28,0.8220514093638841
LPP,Mouth,P2,-0.15374883729020608,-1.1054219940392227,0.2787300076193201,28,0.8220514093638841
LPP,Mouth,P3,-0.15202081299771653,-1.604787086170593,0.12017540655428026,28,0.8220514093638841
LPP,Mouth,P4,-0.16616462821017164,-1.1421135886131366,0.2634345310481269,28,0.8220514093638841
LPP,Mouth,P5,-0.10342941452877344,-1.0964157133406944,0.28258017196883517,28,0.8220514093638841
LPP,Mouth,P6,-0.06448198012195847,-0.44544528636698627,0.6595491905533308,28,0.9553912465621917
LPP,Mouth,P7,0.05112099195751896,0.4804086713812478,0.6348064466076705,28,0.9553912465621917
LPP,Mouth,P8,-0.1782470263265599,-1.1314528655000908,0.267814282059082,28,0.8220514093638841
LPP,Mouth,PO3,0.0043250702025955335,0.040912452083927874,0.967666730833969,28,0.983026520212286
LPP,Mouth,PO4,-0.03303392046508435,-0.24124706421551811,0.8111863386383524,28,0.9607524540807281
LPP,Mouth,PO5,0.01981492497788852,0.23439761693601943,0.8164447087251687,28,0.9607524540807281
LPP,Mouth,PO6,0.034182516007602845,0.2475744736838773,0.8063367180909148,28,0.9607524540807281
LPP,Mouth,PO7,0.046095993054220616,0.5076128276014391,0.6158465912103084,28,0.9553912465621917
LPP,Mouth,PO8,-0.014399252499535975,-0.10328172432831673,0.9185027056127946,28,0.9636749698232598
LPP,Mouth,POZ,0.07207378279059495,0.6186133914549355,0.5413553533452985,28,0.9221357586868129
LPP,Mouth,PZ,-0.10720215501780415,-1.2882789872305913,0.20858005258184312,28,0.8220514093638841
LPP,Mouth,T7,-0.013486993917943687,-0.11590019805526329,0.9085893736934766,28,0.9636749698232598
LPP,Mouth,T8,-0.03284918132885933,-0.26512888045828614,0.7929239037217888,28,0.9607524540807281
LPP,Mouth,TP7,-0.0315732763876269,-0.33151912077832124,0.7428119466280942,28,0.9607524540807281
LPP,Mouth,TP8,-0.14497186740921578,-1.2545036165386243,0.22081990782785146,27,0.8220514093638841
LPP,Skin,AF3,0.24934521308538674,1.3828663042080456,0.17803672206714366,28,0.5158836632453805
LPP,Skin,AF4,0.22420942849600087,1.3734743066846904,0.18090313097097052,28,0.5158836632453805
LPP,Skin,C1,-0.12716138509166,-1.4129572302418951,0.1690931459658536,28,0.5158836632453805
LPP,Skin,C2,-0.09546768497603322,-0.8332501207964823,0.4120144310640574,28,0.7072714596803747
LPP,Skin,C3,-0.00801866500303095,-0.08558017708446326,0.9324316245632718,28,0.9472321265404665
LPP,Skin,C4,-0.21888680111673928,-2.8888653181774933,0.007531276182677506,28,0.1205004189228401
LPP,Skin,C5,0.011640022004093867,0.13595816186784393,0.8928629808920086,28,0.9367742750342385
LPP,Skin,C6,-0.032395085324507904,-0.33100633334212043,0.7431949441752488,28,0.8648086623130168
LPP,Skin,CB1,0.13057291563259046,1.0430673164227173,0.30616694933899063,28,0.6300615974384797
LPP,Skin,CB2,-0.07668543300315786,-0.5601897325760815,0.5799688145889316,28,0.8069131333411221
LPP,Skin,CP1,-0.2540444482766095,-2.489945452879755,0.019229649821394412,28,0.24613951771384848
LPP,Skin,CP2,-0.23580398413176634,-2.3157134484079744,0.02840898197014041,28,0.303029141014831
LPP,Skin,CP3,-0.3892950028573495,-1.4793311280400283,0.15062566020218981,28,0.5158836632453805
LPP,Skin,CP4,-0.1422449789653089,-1.38818974086929,0.1764279497267639,28,0.5158836632453805
LPP,Skin,CP5,0.03216537547780069,0.36345362897930805,0.7190963997661022,28,0.8648086623130168
LPP,Skin,CP6,-0.115290705319691,-1.2042554631006126,0.23933970694368825,27,0.5673237497924463
LPP,Skin,CPZ,-0.20185653634636708,-1.8873034767903123,0.06991378230753258,28,0.4346087454874666
LPP,Skin,CZ,-0.24741582920037863,-2.248437227009304,0.033247604141617156,27,0.30397809500907114
LPP,Skin,F1,0.12840911311009895,1.0990477760096373,0.2814510522130341,28,0.619623007651399
LPP,Skin,F2,0.05702185261037883,0.39897608167376913,0.6930489613115383,28,0.8648086623130168
LPP,Skin,F3,0.11348042378916608,0.82813092709389,0.41485681165724636,28,0.7072714596803747
LPP,Skin,F4,0.15325208604902057,1.211254128236922,0.23629333062310975,28,0.5673237497924463
LPP,Skin,F5,0.34312704441780645,1.8919970095061602,0.0692618202678545,28,0.4346087454874666
LPP,Skin,F6,-0.014570182644512885,-0.10787651563870038,0.914921822856899,27,0.9444354300458313
LPP,Skin,F7,0.24544698771947487,1.1449626016924224,0.2622729562522181,28,0.5994810428622127
LPP,Skin,F8,-0.15479221339062552,-0.8573123061921504,0.39881830790122025,28,0.7072714596803747
LPP,Skin,FC1,0.03898498526543618,0.34201152454307193,0.7349901332350733,28,0.8648086623130168
LPP,Skin,FC2,-0.05025141232617973,-0.4197210726091621,0.6781372814745783,27,0.8648086623130168
LPP,Skin,FC3,0.06999981291245592,0.7448952071129038,0.46277016916576513,28,0.7142994253696351
LPP,Skin,FC4,0.03896214000730674,0.4097793269257232,0.6852009445654437,28,0.8648086623130168
LPP,Skin,FC5,0.3091878023713807,1.8283848220807666,0.07856077825525956,28,0.4346087454874666
LPP,Skin,FC6,0.03564597950897786,0.2901232046139653,0.7739385630581429,28,0.8689836497494938
LPP,Skin,FCZ,0.004016355346588836,0.0302777043746197,0.9760682823648871,28,0.9760682823648871
LPP,Skin,FP1,0.8299250782912225,3.505856664959213,0.001900728745286876,24,0.1205004189228401
LPP,Skin,FP2,0.1840602930293554,0.765416583985341,0.45118963558261704,26,0.7142994253696351
LPP,Skin,FPZ,0.4544406552998332,1.9285604030917853,0.06621776056210413,24,0.4346087454874666
LPP,Skin,FT7,0.20506689756365779,1.3407960250542952,0.191158999035314,28,0.5158836632453805
LPP,Skin,FT8,-0.19680201419140678,-1.0162835446429483,0.31851528435205523,28,0.6300615974384797
LPP,Skin,FZ,0.14563320387155373,1.272402854002865,0.21407916428145873,28,0.5480426605605344
LPP,Skin,M1,0.28027176018902294,1.5373583600756504,0.1358433049769122,28,0.5158836632453805
LPP,Skin,M2,0.1737870612498785,0.7849723606445509,0.4395642737796655,27,0.7142994253696351
LPP,Skin,O1,0.07325063440608812,0.5665757575999021,0.5756824267681896,28,0.8069131333411221
LPP,Skin,O2,-0.10155270487435883,-1.078280102559201,0.2904482848365933,28,0.619623007651399
LPP,Skin,OZ,-0.05811143741325326,-0.5177922556439243,0.6088201764185145,28,0.8290317295911687
